Customer ID,Date,Subtotal,State,Country
1384,4/7/2009,19.4,BC,Canada
1386,4/7/2009,17.2,FL,United States
1388,4/7/2009,26.75,QC,Canada
1299,4/7/2009,17.3,QC,Canada
1350,4/7/2009,192.5,BC,Canada
1389,4/7/2009,43.95,ON,Canada
1390,4/8/2009,11.1,,Australia
1391,4/8/2009,19.4,ON,Canada
828,4/8/2009,53.1,QC,Canada
1392,4/9/2009,47.6,ON,Canada
1393,4/9/2009,29.3,NS,Canada
1360,4/10/2009,28.4,QC,Canada
798,4/10/2009,58.5,ON,Canada
1398,4/11/2009,57.9,ON,Canada
1387,4/11/2009,32.1,AB,Canada
1400,4/11/2009,19.4,,Puerto Rico
1401,4/11/2009,14.3,BC,Canada
1402,4/12/2009,43.35,,"France, Metropolitan"
1403,4/12/2009,69.25,ON,Canada
1405,4/13/2009,180.65,QC,Canada
1282,4/13/2009,79.75,BC,Canada
1411,4/14/2009,32.15,ON,Canada
1414,4/14/2009,36.25,ON,Canada
1417,4/16/2009,70.4,ON,Canada
1419,4/16/2009,29.9,IL,United Kingdom
908,4/16/2009,16.8,ON,Canada
1420,4/17/2009,18,BC,Canada
582,4/17/2009,80.85,ON,Canada
1423,4/18/2009,78.05,ON,Canada
1424,4/18/2009,31.3,QC,Canada
818,4/20/2009,86.65,QC,Canada
1155,4/20/2009,46.7,ON,Canada
1429,4/20/2009,28.95,QC,Canada
1430,4/20/2009,82.4,ON,Canada
1431,4/20/2009,54.7,ON,Canada
41,4/22/2009,18.5,ON,Canada
1437,4/22/2009,89.85,ON,Canada
1438,4/22/2009,34.9,QC,Canada
1145,4/23/2009,25,QC,Canada
1439,4/23/2009,24.6,QC,Canada
1440,4/23/2009,21.95,ON,Canada
1441,4/23/2009,59.1,ON,Canada
679,4/24/2009,64.1,ON,Canada
497,4/24/2009,85.6,QC,Canada
1450,4/25/2009,9.3,ON,Canada
1451,4/25/2009,29.8,CA,United States
1452,4/26/2009,96.85,ON,Canada
1455,4/27/2009,34.3,ON,Canada
1456,4/28/2009,90.9,ON,Canada
1457,4/28/2009,170.2,QC,Canada
1458,4/29/2009,29.8,ON,Canada
1462,4/30/2009,24.6,ON,Canada
1298,4/30/2009,163.1,AB,Canada
1463,5/1/2009,97.8,ON,Canada
1465,5/1/2009,139.6,NV,United States
1467,5/2/2009,32.85,ON,Canada
1472,5/4/2009,421.05,SK,Canada
1335,5/5/2009,142.2,NC,United States
1426,5/5/2009,51.4,AB,Canada
1475,5/5/2009,64,ON,Canada
1477,5/5/2009,407.95,ON,Canada
1478,5/6/2009,8.2,ON,Canada
1480,5/7/2009,50,BC,Canada
1481,5/7/2009,190.5,ON,Canada
1016,5/8/2009,43.1,ON,Canada
1482,5/8/2009,41.7,ON,Canada
1484,5/8/2009,15.4,ON,Canada
1487,5/9/2009,54.7,YT,Canada
1488,5/10/2009,46.65,ON,Canada
1489,5/10/2009,29.9,FL,United States
1490,5/10/2009,13.9,CT,United States
1491,5/10/2009,53.95,ON,Canada
1493,5/10/2009,20.9,BC,Canada
1494,5/11/2009,15.9,NY,United States
1495,5/11/2009,16.65,ON,Canada
1499,5/12/2009,36.45,QC,Canada
1505,5/13/2009,16.8,QC,Canada
1504,5/14/2009,34.6,QC,Canada
1508,5/14/2009,35.05,QC,Canada
1507,5/15/2009,118.5,QC,Canada
1512,5/15/2009,15.1,ON,Canada
1514,5/16/2009,5.8,,Palau
1515,5/16/2009,34.9,MA,United States
1513,5/16/2009,42.85,ON,Canada
1518,5/16/2009,67.6,QC,Canada
1516,5/16/2009,45.2,QC,Canada
1520,5/17/2009,22.5,CA,United States
1492,5/18/2009,57.85,NL,Canada
1522,5/18/2009,111.6,ON,Canada
1523,5/18/2009,63.7,ON,Canada
1521,5/18/2009,258.9,ON,Canada
1294,5/18/2009,71.3,SK,Canada
1486,5/19/2009,54.8,ON,Canada
1338,5/19/2009,9.9,ON,Canada
1529,5/19/2009,46.45,BC,Canada
1530,5/20/2009,27.8,ON,Canada
1458,5/20/2009,33,ON,Canada
420,5/20/2009,65.25,ON,Canada
1531,5/20/2009,29.3,MB,Canada
1484,5/21/2009,19.45,ON,Canada
1534,5/21/2009,37.75,ON,Canada
1535,5/21/2009,26,CA,United States
1538,5/21/2009,54,ON,Canada
1266,5/22/2009,26.5,QC,Canada
1542,5/23/2009,86.25,BC,Canada
1543,5/24/2009,79.1,ON,Canada
1545,5/25/2009,11.5,QC,Canada
1553,5/28/2009,36.3,ON,Canada
1554,5/28/2009,64.7,ON,Canada
1557,5/30/2009,28.95,ON,Canada
1558,5/30/2009,70.85,QC,Canada
1559,5/30/2009,57.9,ON,Canada
1560,5/31/2009,14.7,QC,Canada
1561,5/31/2009,96.85,ON,Canada
1540,5/31/2009,74.8,ON,Canada
1564,6/1/2009,31.8,BC,Canada
1567,6/2/2009,129.9,QC,Canada
1568,6/3/2009,30,QC,Canada
1566,6/3/2009,62.6,ON,Canada
1352,6/3/2009,82,QC,Canada
1572,6/5/2009,27.3,ON,Canada
1573,6/6/2009,43.95,BC,Canada
1575,6/6/2009,51.5,ON,Canada
1577,6/6/2009,22.5,AR,United States
1578,6/7/2009,61.5,ON,Canada
1581,6/7/2009,222.9,ON,Canada
1045,6/7/2009,50.4,ON,Canada
953,6/7/2009,108.6,AB,Canada
1477,6/8/2009,219.25,ON,Canada
1583,6/8/2009,62.7,AB,Canada
1585,6/9/2009,25.2,ON,Canada
1586,6/9/2009,107.15,QC,Canada
1587,6/9/2009,57.5,NJ,United States
1457,6/10/2009,31.8,QC,Canada
1592,6/11/2009,36,ON,Canada
1594,6/11/2009,42.35,AB,Canada
1589,6/11/2009,100.8,ON,Canada
1593,6/11/2009,57.9,ON,Canada
1145,6/11/2009,33.6,QC,Canada
995,6/12/2009,75.65,QC,Canada
1599,6/12/2009,24.9,QC,Canada
1588,6/12/2009,27.6,QC,Canada
957,6/12/2009,34.2,QC,Canada
1601,6/14/2009,59.1,ON,Canada
1608,6/17/2009,65.85,ON,Canada
1609,6/18/2009,10.8,BC,Canada
1360,6/19/2009,14.2,QC,Canada
1607,6/19/2009,102.55,ON,Canada
1166,6/19/2009,478.6,ON,Canada
1615,6/20/2009,38.8,ON,Canada
1533,6/21/2009,188.1,ON,Canada
1619,6/21/2009,50.55,ON,Canada
1621,6/22/2009,45.2,ON,Canada
1570,6/22/2009,56.65,ON,Canada
1623,6/22/2009,42.9,ON,Canada
1156,6/23/2009,57,ON,Canada
908,6/24/2009,6.25,ON,Canada
1097,6/25/2009,79.8,SCN,Germany
1648,7/2/2009,72.8,QC,Canada
1649,7/2/2009,16.7,QC,Canada
1647,7/2/2009,19.4,SK,Canada
1720,7/26/2009,104.9,MD,United States
932,7/26/2009,91.05,,Canada
1722,7/27/2009,52.32,ON,Canada
1720,7/27/2009,20.5,MD,United States
1723,7/27/2009,69.2,QC,Canada
101,7/27/2009,73.79,ON,Canada
1724,7/28/2009,71.87,ON,Canada
1710,7/29/2009,160.7,ON,Canada
1726,7/29/2009,29.27,ON,Canada
1681,7/30/2009,45.36,QC,Canada
1727,7/31/2009,14.2,KY,United States
1728,7/31/2009,28.95,NJ,United States
1698,7/31/2009,141.02,AB,Canada
1730,7/31/2009,5.35,AL,United States
1732,7/31/2009,7.7,KS,United States
1734,8/1/2009,30.24,QC,Canada
1733,8/1/2009,32.5,QC,Canada
1737,8/2/2009,47.18,ON,Canada
1738,8/2/2009,44.78,BC,Canada
1739,8/3/2009,6.5,NY,United States
1741,8/3/2009,22.37,ON,Canada
1736,8/3/2009,26.15,QC,Canada
1679,8/3/2009,223.42,QC,Canada
1742,8/4/2009,44.75,ON,Canada
435,8/4/2009,141.49,ON,Canada
1743,8/4/2009,37.8,AB,Canada
1744,8/4/2009,40.45,ON,Canada
1745,8/4/2009,10.45,ON,Canada
1746,8/4/2009,62.6,ON,Canada
1747,8/5/2009,56.05,NB,Canada
1748,8/5/2009,26.22,ON,Canada
580,8/5/2009,61.64,QC,Canada
1749,8/5/2009,38.65,ON,Canada
1750,8/5/2009,199.03,NU,Canada
1753,8/6/2009,71.92,ON,Canada
1753,8/6/2009,32.09,ON,Canada
1723,8/6/2009,36.57,QC,Canada
1690,8/6/2009,38.54,QC,Canada
1754,8/7/2009,19.5,GA,United States
1666,8/7/2009,97.34,QC,Canada
1756,8/7/2009,23.39,ON,Canada
1757,8/7/2009,98.08,ON,Canada
1539,8/7/2009,37.63,ON,Canada
850,8/7/2009,255.15,SK,Canada
1759,8/7/2009,103.64,AB,Canada
1040,8/8/2009,24.07,ON,Canada
1761,8/8/2009,10.03,QC,Canada
1762,8/8/2009,83.96,ON,Canada
1763,8/8/2009,44.63,BC,Canada
1764,8/9/2009,23.94,QC,Canada
420,8/9/2009,129.78,ON,Canada
1766,8/9/2009,8.53,ON,Canada
1765,8/10/2009,211.8,QC,Canada
1767,8/10/2009,24.83,QC,Canada
1769,8/11/2009,20.34,ON,Canada
1770,8/11/2009,61.06,QC,Canada
1771,8/11/2009,75.6,QC,Canada
1772,8/11/2009,7.85,ON,Canada
1548,8/11/2009,24.89,AB,Canada
1768,8/11/2009,127.14,ON,Canada
1773,8/11/2009,11.5,NY,United States
1774,8/11/2009,9.03,BC,Canada
1775,8/12/2009,163.7,QC,Canada
1776,8/12/2009,45.1,MB,Canada
1623,8/12/2009,28.19,ON,Canada
1777,8/12/2009,113.3,QC,Canada
1778,8/12/2009,29.9,MI,United States
1779,8/12/2009,62.26,ON,Canada
741,8/12/2009,57.97,NS,Canada
1780,8/12/2009,162.49,ON,Canada
1781,8/12/2009,9.6,,Cambodia
1782,8/12/2009,51.35,BC,Canada
1051,8/12/2009,62.29,ON,Canada
1783,8/13/2009,19.9,QC,Canada
799,8/13/2009,49.72,ON,Canada
1784,8/13/2009,193.08,AB,Canada
1785,8/13/2009,33.6,AB,Canada
1786,8/13/2009,115.94,ON,Canada
1751,8/13/2009,49.61,ON,Canada
1787,8/14/2009,40.62,NS,Canada
1408,8/14/2009,32.71,ON,Canada
1789,8/14/2009,41.81,NB,Canada
1790,8/14/2009,38.38,AB,Canada
1791,8/14/2009,126.51,ON,Canada
1794,8/15/2009,68.59,ON,Canada
1797,8/15/2009,64.24,NS,Canada
1395,8/17/2009,10.13,QC,Canada
1798,8/17/2009,70.34,ON,Canada
1792,8/17/2009,175.38,ON,Canada
1799,8/17/2009,47.23,ON,Canada
1793,8/17/2009,175.12,ON,Canada
1683,8/17/2009,119.72,ON,Canada
1793,8/17/2009,23.22,ON,Canada
1757,8/17/2009,88.14,ON,Canada
1800,8/17/2009,53.81,QC,Canada
1801,8/17/2009,69.04,ON,Canada
674,8/18/2009,431.49,ON,Canada
1666,8/18/2009,55.28,QC,Canada
1802,8/18/2009,25.46,AB,Canada
1803,8/18/2009,82.09,ON,Canada
1804,8/18/2009,160.8,NV,United States
1794,8/19/2009,48.59,ON,Canada
1805,8/19/2009,6.1,ON,Canada
957,8/19/2009,77.49,QC,Canada
1792,8/19/2009,66.78,ON,Canada
1799,8/20/2009,37.69,ON,Canada
1806,8/20/2009,46.9,WI,United States
1807,8/20/2009,116.84,ON,Canada
1808,8/20/2009,91.88,MB,Canada
1381,8/20/2009,219.03,QC,Canada
1809,8/20/2009,63.39,ON,Canada
1724,8/21/2009,99.39,ON,Canada
1811,8/21/2009,63.84,QC,Canada
1810,8/21/2009,55.09,ON,Canada
1812,8/21/2009,47.69,ON,Canada
1685,8/21/2009,73.68,ON,Canada
1813,8/21/2009,34.6,QC,Canada
1814,8/22/2009,51.95,MA,United States
1815,8/22/2009,49.74,QC,Canada
1816,8/22/2009,107.52,AB,Canada
1817,8/22/2009,98.02,ON,Canada
1818,8/23/2009,52.66,ON,Canada
1819,8/23/2009,62.32,AB,Canada
1820,8/23/2009,12.71,QC,Canada
1821,8/23/2009,14.2,NC,United States
1822,8/24/2009,67.12,ON,Canada
1823,8/24/2009,179.39,ON,Canada
1824,8/24/2009,79.19,ON,Canada
1825,8/25/2009,118.71,ON,Canada
1375,8/25/2009,52.55,ON,Canada
1651,8/25/2009,134.03,QC,Canada
1630,8/25/2009,6.27,ON,Canada
1826,8/25/2009,78.87,ON,Canada
1827,8/25/2009,56.39,BC,Canada
1828,8/25/2009,86.63,AB,Canada
1829,8/25/2009,83.59,ON,Canada
1830,8/25/2009,48.67,AB,Canada
1831,8/25/2009,58.33,AB,Canada
1832,8/26/2009,9.49,ON,Canada
1833,8/26/2009,40.45,ON,Canada
1834,8/26/2009,90.12,ON,Canada
1834,8/26/2009,15.59,ON,Canada
1835,8/26/2009,123.85,MN,United States
1836,8/26/2009,32.13,BC,Canada
1837,8/26/2009,186.01,MB,Canada
1838,8/26/2009,39.27,ON,Canada
1395,8/27/2009,24.78,QC,Canada
1839,8/27/2009,40.23,ON,Canada
1840,8/27/2009,76.05,ON,Canada
1841,8/27/2009,30.45,ON,Canada
1843,8/27/2009,133.09,QC,Canada
1844,8/27/2009,100.07,QC,Canada
1845,8/28/2009,108.99,AB,Canada
1842,8/28/2009,71.87,QC,Canada
1847,8/28/2009,385.16,QC,Canada
1848,8/28/2009,43.21,ON,Canada
1849,8/28/2009,208.43,ON,Canada
1850,8/29/2009,86.61,ON,Canada
1852,8/30/2009,32.03,AB,Canada
1853,8/30/2009,33,NSW,Australia
1854,8/30/2009,100.8,AB,Canada
1857,8/30/2009,64.86,ON,Canada
1858,8/30/2009,7,,United Kingdom
1860,8/31/2009,120.07,AB,Canada
1856,8/31/2009,40.96,ON,Canada
1861,8/31/2009,17.97,ON,Canada
726,8/31/2009,72.19,QC,Canada
1864,8/31/2009,80.06,BC,Canada
1597,9/1/2009,106.1,QC,Canada
1865,9/1/2009,50.79,ON,Canada
1690,9/1/2009,287.64,QC,Canada
1867,9/1/2009,229.32,ON,Canada
1868,9/2/2009,95.71,NS,Canada
1869,9/2/2009,30.57,ON,Canada
1870,9/2/2009,195.39,ON,Canada
1871,9/2/2009,140.63,ON,Canada
1182,9/2/2009,93.79,ON,Canada
1872,9/2/2009,62.26,NS,Canada
1847,9/3/2009,112.26,QC,Canada
1873,9/3/2009,80.51,ON,Canada
1874,9/3/2009,56.33,ON,Canada
101,9/3/2009,34.86,ON,Canada
1875,9/3/2009,75.8,PA,United States
1876,9/3/2009,22.75,MI,United States
1016,9/4/2009,32.88,ON,Canada
1855,9/4/2009,42.66,ON,Canada
1880,9/4/2009,25,ME,United States
1822,9/4/2009,54.17,ON,Canada
1881,9/4/2009,29.1,ON,Canada
1823,9/4/2009,136.73,ON,Canada
1878,9/5/2009,123.06,ON,Canada
995,9/5/2009,80.27,QC,Canada
1854,9/5/2009,60.8,AB,Canada
1883,9/5/2009,86.94,AB,Canada
1884,9/6/2009,49.25,AB,Canada
1885,9/6/2009,14.65,QC,Canada
1698,9/6/2009,50.03,AB,Canada
1886,9/6/2009,32.55,QC,Canada
1887,9/7/2009,47.72,QC,Canada
1888,9/7/2009,17.97,ON,Canada
651,9/7/2009,105.54,ON,Canada
1890,9/8/2009,96.25,ON,Canada
129,9/8/2009,14.52,ON,Canada
1891,9/8/2009,45.6,ON,Canada
1892,9/8/2009,23.1,QC,Canada
582,9/8/2009,133.53,ON,Canada
1893,9/8/2009,16.55,ON,Canada
1894,9/8/2009,78.96,AB,Canada
1895,9/8/2009,85.73,QC,Canada
1896,9/8/2009,7.91,NL,Canada
1897,9/8/2009,48.53,ON,Canada
1847,9/9/2009,124.15,QC,Canada
1898,9/9/2009,74.16,ON,Canada
1899,9/9/2009,149.73,ON,Canada
965,9/9/2009,65.2,ON,Canada
1901,9/9/2009,22.16,QC,Canada
1791,9/9/2009,283.91,ON,Canada
1902,9/10/2009,18,RI,United States
1903,9/10/2009,246.74,NB,Canada
1904,9/10/2009,103.35,,Netherlands
1903,9/10/2009,50.17,NB,Canada
1756,9/10/2009,21.92,ON,Canada
1905,9/10/2009,51.45,BC,Canada
1906,9/11/2009,97.7,QC,Canada
1907,9/11/2009,20.9,BC,Canada
1757,9/11/2009,162.55,ON,Canada
1756,9/11/2009,9.49,ON,Canada
1477,9/11/2009,113,ON,Canada
1908,9/11/2009,39.95,,Canada
1804,9/11/2009,48.6,,United States
1909,9/11/2009,29.3,,Canada
1910,9/11/2009,39.06,,Canada
1911,9/11/2009,13.6,,United States
1914,9/12/2009,42.21,,Canada
1915,9/12/2009,37.22,,Canada
1916,9/13/2009,162.7,,United States
1917,9/13/2009,36.54,,Canada
1918,9/13/2009,16.7,,Canada
1920,9/13/2009,21.11,,Canada
1921,9/13/2009,127.52,,Canada
1922,9/13/2009,68.3,,United States
1923,9/14/2009,13.95,,United States
1925,9/14/2009,18.98,,Canada
1926,9/14/2009,105.09,,Canada
1927,9/14/2009,119.1,,Canada
1929,9/14/2009,13,,Canada
1930,9/14/2009,26.3,,Canada
1932,9/14/2009,39.9,,United States
1933,9/14/2009,7.3,,Canada
1934,9/14/2009,7.06,,Canada
1935,9/14/2009,517.4,,Canada
1846,9/14/2009,28.56,,Canada
1859,9/15/2009,35.28,,Canada
1936,9/15/2009,77.97,,Canada
1937,9/15/2009,137.35,,Canada
1793,9/15/2009,126.24,,Canada
1938,9/15/2009,207.07,,Canada
532,9/15/2009,22.84,,Canada
1939,9/15/2009,98.42,,United States
1940,9/15/2009,308.72,,Canada
1941,9/16/2009,24.36,,Canada
1941,9/16/2009,24.36,,Canada
1942,9/16/2009,11.66,,Canada
1943,9/16/2009,90.8,,Canada
1944,9/16/2009,26.75,,United States
1945,9/16/2009,71.19,,Canada
1946,9/16/2009,20.91,,Canada
1455,9/17/2009,21.47,,Canada
1582,9/17/2009,32.87,,Canada
1947,9/17/2009,169.67,,Canada
1948,9/17/2009,88.87,,Canada
989,9/17/2009,102.84,,Canada
1949,9/17/2009,36.54,,Canada
1950,9/18/2009,117.8,,Germany
1951,9/18/2009,77.18,,Canada
1952,9/18/2009,28.29,,United States
1953,9/18/2009,30.74,,Canada
1954,9/18/2009,149.89,,Canada
1955,9/18/2009,64.73,,Canada
1666,9/19/2009,154.88,,Canada
1487,9/19/2009,263.29,,Canada
1958,9/19/2009,31.3,,United States
1768,9/19/2009,147.41,,Canada
818,9/20/2009,264.71,,Canada
1959,9/20/2009,32.43,,Canada
1961,9/20/2009,133.23,,Canada
933,9/20/2009,72.44,,Canada
1962,9/21/2009,293.3,,Canada
1803,9/21/2009,64.64,,Canada
1964,9/21/2009,92.52,,Canada
1963,9/21/2009,125.01,,Canada
1167,9/21/2009,54.75,,Canada
1968,9/21/2009,46.78,,Canada
1966,9/21/2009,52.43,,Canada
1969,9/21/2009,52.29,,Canada
1965,9/21/2009,34.24,,Canada
1971,9/22/2009,38.99,,Canada
1972,9/22/2009,17.91,,Canada
1973,9/22/2009,296.85,,Canada
1810,9/22/2009,77.97,,Canada
1974,9/22/2009,49.27,,Canada
1683,9/22/2009,122.72,,Canada
1975,9/22/2009,274.86,,Canada
1976,9/22/2009,52.87,,Canada
1977,9/22/2009,63.37,,Canada
1978,9/23/2009,54.92,,Canada
1798,9/23/2009,52.38,,Canada
1722,9/23/2009,35.2,,Canada
1980,9/23/2009,14.28,,Canada
1981,9/23/2009,41.9,,Canada
1982,9/23/2009,24.62,,Canada
1979,9/24/2009,421.95,,Canada
1984,9/24/2009,55.6,,United States
1263,9/24/2009,80.33,,Canada
1947,9/24/2009,91.36,,Canada
1985,9/24/2009,22.71,,Canada
1986,9/24/2009,98.07,,Canada
1987,9/24/2009,41.16,,Canada
1823,9/24/2009,43.11,,Canada
1988,9/24/2009,60.57,,Canada
1990,9/24/2009,43.84,,Canada
1768,9/25/2009,53.11,,Canada
1991,9/25/2009,29.15,,Canada
1756,9/25/2009,21.92,,Canada
1616,9/25/2009,38.3,,United States
1582,9/25/2009,49.45,,Canada
1993,9/26/2009,16.84,,Canada
1993,9/26/2009,36.95,,Canada
1993,9/26/2009,36.95,,Canada
1765,9/26/2009,207,,Canada
1994,9/26/2009,24.86,,Canada
1949,9/26/2009,33.34,,Canada
1983,9/27/2009,44.73,,Canada
1996,9/27/2009,67.07,,Canada
1997,9/27/2009,17.97,,Canada
1998,9/27/2009,205.55,,Canada
1554,9/27/2009,35.76,,Canada
1999,9/28/2009,50.82,,Canada
1505,9/28/2009,23.6,,Canada
2000,9/28/2009,127.63,,Canada
2001,9/28/2009,47.69,,Canada
2002,9/28/2009,66.22,,Canada
2003,9/28/2009,134.22,,Canada
2004,9/28/2009,89.99,,Canada
2005,9/28/2009,62.37,,Canada
1664,9/28/2009,94.24,,Canada
1824,9/28/2009,176.73,,Canada
2009,9/29/2009,102.55,,Canada
2007,9/29/2009,19.7,,United States
2010,9/29/2009,308.12,,Canada
2011,9/29/2009,12.08,,Canada
2012,9/29/2009,58.13,,Canada
2014,9/29/2009,58.03,,Canada
2015,9/30/2009,168.3,,Australia
2016,9/30/2009,30.4,,Canada
2017,9/30/2009,86.73,,Canada
2018,9/30/2009,10.9,,United States
1900,9/30/2009,156.51,,Canada
2019,9/30/2009,28.19,,Canada
2020,9/30/2009,26.46,,Canada
2021,9/30/2009,34.76,,Canada
2022,9/30/2009,48.03,,Canada
2023,9/30/2009,10.85,,Canada
2024,9/30/2009,40.85,,Canada
1463,9/30/2009,63.28,,Canada
2008,9/30/2009,166.96,,Canada
2026,10/1/2009,65.43,,Canada
1940,10/1/2009,123.23,,Canada
2027,10/1/2009,228.3,,Canada
2028,10/1/2009,140.79,,Canada
2030,10/1/2009,9.75,,Chile
1985,10/1/2009,44.79,,Canada
1995,10/1/2009,21.47,,Canada
2031,10/2/2009,18.31,,Canada
1803,10/2/2009,99.72,,Canada
2033,10/2/2009,35.56,,Canada
2034,10/3/2009,20.9,,United States
1765,10/3/2009,74.66,,Canada
2035,10/3/2009,10.45,,Canada
2036,10/4/2009,17.06,,Canada
2038,10/4/2009,40.45,,Canada
2039,10/5/2009,33.39,,Canada
1986,10/5/2009,103.17,,Canada
2040,10/5/2009,23.42,,Canada
2041,10/5/2009,115.26,,Canada
1903,10/5/2009,140.52,,Canada
1823,10/5/2009,106.95,,Canada
2043,10/5/2009,63.63,,Canada
651,10/5/2009,61.3,,Canada
2044,10/5/2009,22.68,,Canada
1998,10/5/2009,84.75,,Canada
2021,10/6/2009,82.95,,Canada
2045,10/6/2009,47.18,,Canada
1294,10/6/2009,452.34,,Canada
2046,10/6/2009,88.15,,United States
2047,10/6/2009,49.27,,Canada
2048,10/6/2009,37.75,,Canada
2049,10/7/2009,57.57,,Canada
1487,10/7/2009,40.32,,Canada
2012,10/7/2009,58.93,,Canada
2005,10/7/2009,52.76,,Canada
2051,10/7/2009,30.85,,Canada
2014,10/8/2009,49.55,,Canada
2052,10/8/2009,90.97,,Canada
1147,10/8/2009,139.28,,Canada
2053,10/8/2009,190.69,,Canada
2054,10/9/2009,25.88,,Canada
1930,10/9/2009,43,,Canada
2055,10/9/2009,148.75,,United States
2056,10/9/2009,38.31,,Canada
2057,10/9/2009,96.11,,Canada
1756,10/9/2009,97.63,,Canada
2058,10/9/2009,16.22,,Canada
2059,10/9/2009,34.13,,Canada
2060,10/9/2009,45.1,,Canada
1492,10/9/2009,29.38,,Canada
2061,10/10/2009,61.36,,Canada
2062,10/10/2009,20.45,,Canada
1182,10/10/2009,71.77,,Canada
2065,10/11/2009,41.06,,Canada
2066,10/11/2009,39.32,,Canada
850,10/12/2009,25.31,,Canada
2065,10/12/2009,20.21,,Canada
2068,10/12/2009,57.18,,Canada
2069,10/12/2009,139.65,,United States
2070,10/12/2009,143.91,,Canada
2071,10/13/2009,24.58,,Canada
1828,10/13/2009,19.43,,Canada
2072,10/13/2009,124.02,,Canada
2073,10/13/2009,109.84,,Canada
2074,10/13/2009,109.78,,Canada
2075,10/13/2009,26.95,,Canada
2076,10/13/2009,12.55,,Canada
2077,10/13/2009,71.02,,Canada
1949,10/13/2009,22.63,,Canada
2032,10/14/2009,58.54,,Canada
2078,10/14/2009,47.45,,United States
2079,10/14/2009,84,,Canada
2080,10/14/2009,35.93,,Canada
2081,10/14/2009,100.66,,Canada
1422,10/14/2009,117.5,,Canada
2083,10/14/2009,70.35,,Canada
1342,10/14/2009,79.48,,Canada
2085,10/14/2009,36.07,,Canada
2087,10/15/2009,70.32,,Canada
2086,10/15/2009,225.65,,Canada
2017,10/15/2009,60.46,,Canada
2088,10/15/2009,5.59,,Canada
1792,10/15/2009,70.89,,Canada
2090,10/15/2009,104.02,,Canada
2092,10/16/2009,50.85,,Canada
2095,10/16/2009,139.39,,Canada
2094,10/16/2009,93.56,,Canada
2096,10/16/2009,67.5,,United States
2099,10/16/2009,10.45,,Canada
2100,10/16/2009,90.56,,Canada
2101,10/16/2009,87.46,,Canada
2102,10/16/2009,100.01,,Canada
2103,10/16/2009,24.41,,Canada
1666,10/17/2009,105.78,,Canada
2104,10/17/2009,45.52,,Canada
2105,10/17/2009,71.3,,Canada
2106,10/17/2009,70.25,,Canada
2107,10/17/2009,38.48,,Canada
64,10/18/2009,131.19,,Canada
2109,10/18/2009,22.16,,Canada
2110,10/18/2009,108.2,,Canada
2068,10/18/2009,38.7,,Canada
2111,10/19/2009,11.97,,Canada
2112,10/19/2009,21.9,,United States
2012,10/19/2009,40.12,,Canada
2113,10/19/2009,91.53,,Canada
2114,10/19/2009,19.27,,Canada
2029,10/19/2009,107.58,,Canada
1998,10/19/2009,66.83,,Canada
2115,10/20/2009,54.24,,Canada
2116,10/20/2009,169.37,,Canada
2117,10/20/2009,32.94,,Canada
2084,10/20/2009,229.3,,Canada
2119,10/20/2009,22.89,,Canada
2118,10/20/2009,14.97,,Canada
2122,10/20/2009,32.49,,Canada
2123,10/20/2009,6.8,,Eritrea
2065,10/21/2009,52.71,,Canada
798,10/21/2009,58.93,,Canada
1900,10/21/2009,38.02,,Canada
2124,10/21/2009,104.75,,Canada
1744,10/21/2009,32.54,,Canada
1147,10/21/2009,55.65,,Canada
1962,10/21/2009,95.49,,Canada
2109,10/21/2009,108.99,,Canada
2126,10/22/2009,39.89,,Canada
1630,10/22/2009,19.89,,Canada
2127,10/22/2009,40.34,,Canada
2113,10/22/2009,77.46,,Canada
2128,10/22/2009,162.63,,Canada
2129,10/22/2009,26.44,,Canada
2131,10/23/2009,29.61,,Canada
2133,10/23/2009,19.43,,Canada
2074,10/23/2009,83.56,,Canada
582,10/23/2009,166.39,,Canada
2134,10/23/2009,140.21,,Canada
2135,10/23/2009,28.48,,Canada
2136,10/23/2009,57.92,,United States
2139,10/24/2009,33.39,,Canada
2140,10/24/2009,39.85,,Canada
2081,10/24/2009,285.44,,Canada
2141,10/24/2009,35.93,,Canada
2144,10/25/2009,52.6,,Canada
1716,10/25/2009,78.99,,Canada
1887,10/25/2009,74.18,,Canada
1940,10/25/2009,80.57,,Canada
2145,10/26/2009,24.97,,Canada
1872,10/26/2009,20.4,,Canada
1966,10/26/2009,75.71,,Canada
1937,10/26/2009,139.6,,Canada
1582,10/26/2009,34.85,,Canada
888,10/26/2009,89.84,,Canada
2146,10/26/2009,14.57,,United States
2147,10/26/2009,19.43,,Canada
2074,10/27/2009,35.76,,Canada
2149,10/27/2009,99.21,,Canada
2150,10/27/2009,59.33,,Canada
2151,10/27/2009,54.02,,Canada
1181,10/28/2009,72.5,,Canada
2074,10/28/2009,39.27,,Canada
2155,10/28/2009,42.95,,Canada
2158,10/28/2009,278.66,,Canada
2159,10/28/2009,30.82,,Canada
2160,10/28/2009,111.42,,Canada
1535,10/28/2009,38.8,,United States
2161,10/29/2009,79.1,,Canada
2162,10/29/2009,110.99,,Canada
2163,10/29/2009,63.05,,Canada
1975,10/29/2009,50.4,,Canada
2164,10/29/2009,33.56,,Canada
979,10/29/2009,85.94,,Canada
2165,10/29/2009,242.98,,Canada
1342,10/29/2009,71.42,,Canada
1998,10/30/2009,55.36,,Canada
